"COUNTRY","Country","SERIES","Series","TIME","Time","Unit Code","Unit","PowerCode Code","PowerCode","Reference Period Code","Reference Period","Value","Flag Codes","Flags"
"EST","Estonia","EPT_V1","Version 1 (1985-2019)","2010","2010","IDX","Index","0","Units",,,1.875,,
"EST","Estonia","EPT_V1","Version 1 (1985-2019)","2011","2011","IDX","Index","0","Units",,,1.875,,
"EST","Estonia","EPT_V1","Version 1 (1985-2019)","2012","2012","IDX","Index","0","Units",,,1.875,,
"EST","Estonia","EPT_V1","Version 1 (1985-2019)","2013","2013","IDX","Index","0","Units",,,3,,
"EST","Estonia","EPT_V1","Version 1 (1985-2019)","2014","2014","IDX","Index","0","Units",,,3,,
"EST","Estonia","EPT_V1","Version 1 (1985-2019)","2015","2015","IDX","Index","0","Units",,,3,,
"EST","Estonia","EPT_V1","Version 1 (1985-2019)","2016","2016","IDX","Index","0","Units",,,3,,
"EST","Estonia","EPT_V1","Version 1 (1985-2019)","2017","2017","IDX","Index","0","Units",,,3,,
"EST","Estonia","EPT_V1","Version 1 (1985-2019)","2018","2018","IDX","Index","0","Units",,,3,,
"EST","Estonia","EPT_V1","Version 1 (1985-2019)","2019","2019","IDX","Index","0","Units",,,3,,
"RUS","Russian Federation","EPT_V1","Version 1 (1985-2019)","2008","2008","IDX","Index","0","Units",,,1.125,,
"RUS","Russian Federation","EPT_V1","Version 1 (1985-2019)","2009","2009","IDX","Index","0","Units",,,1.125,,
"RUS","Russian Federation","EPT_V1","Version 1 (1985-2019)","2010","2010","IDX","Index","0","Units",,,1.125,,
"RUS","Russian Federation","EPT_V1","Version 1 (1985-2019)","2011","2011","IDX","Index","0","Units",,,1.125,,
"RUS","Russian Federation","EPT_V1","Version 1 (1985-2019)","2012","2012","IDX","Index","0","Units",,,1.125,,
"AUS","Australia","EPT_V3","Version 3 (2008-2019)","2008","2008","IDX","Index","0","Units",,,0.791666686534881,,
"AUS","Australia","EPT_V3","Version 3 (2008-2019)","2009","2009","IDX","Index","0","Units",,,0.791666686534881,,
"AUS","Australia","EPT_V3","Version 3 (2008-2019)","2010","2010","IDX","Index","0","Units",,,1.04166662693023,,
"AUS","Australia","EPT_V3","Version 3 (2008-2019)","2011","2011","IDX","Index","0","Units",,,1.04166662693023,,
"AUS","Australia","EPT_V3","Version 3 (2008-2019)","2012","2012","IDX","Index","0","Units",,,1.04166662693023,,
"AUS","Australia","EPT_V3","Version 3 (2008-2019)","2013","2013","IDX","Index","0","Units",,,1.04166662693023,,
"AUS","Australia","EPT_V3","Version 3 (2008-2019)","2014","2014","IDX","Index","0","Units",,,1.04166662693023,,
"AUS","Australia","EPT_V3","Version 3 (2008-2019)","2015","2015","IDX","Index","0","Units",,,1.04166662693023,,
"AUS","Australia","EPT_V3","Version 3 (2008-2019)","2016","2016","IDX","Index","0","Units",,,1.04166662693023,,
"AUS","Australia","EPT_V3","Version 3 (2008-2019)","2017","2017","IDX","Index","0","Units",,,1.04166662693023,,
"AUS","Australia","EPT_V3","Version 3 (2008-2019)","2018","2018","IDX","Index","0","Units",,,1.04166662693023,,
"AUS","Australia","EPT_V3","Version 3 (2008-2019)","2019","2019","IDX","Index","0","Units",,,1.04166662693023,,
"AUT","Austria","EPT_V3","Version 3 (2008-2019)","2008","2008","IDX","Index","0","Units",,,2.16666650772094,,
"AUT","Austria","EPT_V3","Version 3 (2008-2019)","2009","2009","IDX","Index","0","Units",,,2.16666650772094,,
"AUT","Austria","EPT_V3","Version 3 (2008-2019)","2010","2010","IDX","Index","0","Units",,,2.16666650772094,,
"AUT","Austria","EPT_V3","Version 3 (2008-2019)","2011","2011","IDX","Index","0","Units",,,2.16666650772094,,
"AUT","Austria","EPT_V3","Version 3 (2008-2019)","2012","2012","IDX","Index","0","Units",,,2.16666650772094,,
"AUT","Austria","EPT_V3","Version 3 (2008-2019)","2013","2013","IDX","Index","0","Units",,,2.16666650772094,,
"AUT","Austria","EPT_V3","Version 3 (2008-2019)","2014","2014","IDX","Index","0","Units",,,2.16666650772094,,
"AUT","Austria","EPT_V3","Version 3 (2008-2019)","2015","2015","IDX","Index","0","Units",,,2.16666650772094,,
"AUT","Austria","EPT_V3","Version 3 (2008-2019)","2016","2016","IDX","Index","0","Units",,,2.16666650772094,,
"AUT","Austria","EPT_V3","Version 3 (2008-2019)","2017","2017","IDX","Index","0","Units",,,2.16666650772094,,
"AUT","Austria","EPT_V3","Version 3 (2008-2019)","2018","2018","IDX","Index","0","Units",,,2.16666650772094,,
"AUT","Austria","EPT_V3","Version 3 (2008-2019)","2019","2019","IDX","Index","0","Units",,,2.16666650772094,,
"BEL","Belgium","EPT_V3","Version 3 (2008-2019)","2008","2008","IDX","Index","0","Units",,,2.29166650772094,,
"BEL","Belgium","EPT_V3","Version 3 (2008-2019)","2009","2009","IDX","Index","0","Units",,,2.29166650772094,,
"BEL","Belgium","EPT_V3","Version 3 (2008-2019)","2010","2010","IDX","Index","0","Units",,,2.29166650772094,,
"BEL","Belgium","EPT_V3","Version 3 (2008-2019)","2011","2011","IDX","Index","0","Units",,,2.29166650772094,,
"BEL","Belgium","EPT_V3","Version 3 (2008-2019)","2012","2012","IDX","Index","0","Units",,,2.29166650772094,,
"BEL","Belgium","EPT_V3","Version 3 (2008-2019)","2013","2013","IDX","Index","0","Units",,,2.29166650772094,,
"BEL","Belgium","EPT_V3","Version 3 (2008-2019)","2014","2014","IDX","Index","0","Units",,,2.16666650772094,,
"BEL","Belgium","EPT_V3","Version 3 (2008-2019)","2015","2015","IDX","Index","0","Units",,,2.16666650772094,,
"BEL","Belgium","EPT_V3","Version 3 (2008-2019)","2016","2016","IDX","Index","0","Units",,,2.16666650772094,,
"BEL","Belgium","EPT_V3","Version 3 (2008-2019)","2017","2017","IDX","Index","0","Units",,,2.16666650772094,,
"BEL","Belgium","EPT_V3","Version 3 (2008-2019)","2018","2018","IDX","Index","0","Units",,,2.16666650772094,,
"BEL","Belgium","EPT_V3","Version 3 (2008-2019)","2019","2019","IDX","Index","0","Units",,,2.16666650772094,,
"CAN","Canada","EPT_V3","Version 3 (2008-2019)","2008","2008","IDX","Index","0","Units",,,0.209999993443489,,
"CAN","Canada","EPT_V3","Version 3 (2008-2019)","2009","2009","IDX","Index","0","Units",,,0.209999993443489,,
"CAN","Canada","EPT_V3","Version 3 (2008-2019)","2010","2010","IDX","Index","0","Units",,,0.209999993443489,,
"CAN","Canada","EPT_V3","Version 3 (2008-2019)","2011","2011","IDX","Index","0","Units",,,0.209999993443489,,
"CAN","Canada","EPT_V3","Version 3 (2008-2019)","2012","2012","IDX","Index","0","Units",,,0.209999993443489,,
"CAN","Canada","EPT_V3","Version 3 (2008-2019)","2013","2013","IDX","Index","0","Units",,,0.209999993443489,,
"CAN","Canada","EPT_V3","Version 3 (2008-2019)","2014","2014","IDX","Index","0","Units",,,0.209999993443489,,
"CAN","Canada","EPT_V3","Version 3 (2008-2019)","2015","2015","IDX","Index","0","Units",,,0.209999993443489,,
"CAN","Canada","EPT_V3","Version 3 (2008-2019)","2016","2016","IDX","Index","0","Units",,,0.209999993443489,,
"CAN","Canada","EPT_V3","Version 3 (2008-2019)","2017","2017","IDX","Index","0","Units",,,0.209999993443489,,
"CAN","Canada","EPT_V3","Version 3 (2008-2019)","2018","2018","IDX","Index","0","Units",,,0.209999993443489,,
"CAN","Canada","EPT_V3","Version 3 (2008-2019)","2019","2019","IDX","Index","0","Units",,,0.280000001192093,,
"CZE","Czech Republic","EPT_V3","Version 3 (2008-2019)","2008","2008","IDX","Index","0","Units",,,1.875,,
"CZE","Czech Republic","EPT_V3","Version 3 (2008-2019)","2009","2009","IDX","Index","0","Units",,,1.875,,
"CZE","Czech Republic","EPT_V3","Version 3 (2008-2019)","2010","2010","IDX","Index","0","Units",,,2,,
"CZE","Czech Republic","EPT_V3","Version 3 (2008-2019)","2011","2011","IDX","Index","0","Units",,,2,,
"CZE","Czech Republic","EPT_V3","Version 3 (2008-2019)","2012","2012","IDX","Index","0","Units",,,2.125,,
"CZE","Czech Republic","EPT_V3","Version 3 (2008-2019)","2013","2013","IDX","Index","0","Units",,,2.125,,
"CZE","Czech Republic","EPT_V3","Version 3 (2008-2019)","2014","2014","IDX","Index","0","Units",,,2.125,,
"CZE","Czech Republic","EPT_V3","Version 3 (2008-2019)","2015","2015","IDX","Index","0","Units",,,2.125,,
"CZE","Czech Republic","EPT_V3","Version 3 (2008-2019)","2016","2016","IDX","Index","0","Units",,,2.125,,
"CZE","Czech Republic","EPT_V3","Version 3 (2008-2019)","2017","2017","IDX","Index","0","Units",,,2.125,,
"CZE","Czech Republic","EPT_V3","Version 3 (2008-2019)","2018","2018","IDX","Index","0","Units",,,2.125,,
"CZE","Czech Republic","EPT_V3","Version 3 (2008-2019)","2019","2019","IDX","Index","0","Units",,,2.125,,
"DNK","Denmark","EPT_V3","Version 3 (2008-2019)","2008","2008","IDX","Index","0","Units",,,1.79166674613952,,
"DNK","Denmark","EPT_V3","Version 3 (2008-2019)","2009","2009","IDX","Index","0","Units",,,1.79166674613952,,
"DNK","Denmark","EPT_V3","Version 3 (2008-2019)","2010","2010","IDX","Index","0","Units",,,1.79166674613952,,
"DNK","Denmark","EPT_V3","Version 3 (2008-2019)","2011","2011","IDX","Index","0","Units",,,1.79166674613952,,
"DNK","Denmark","EPT_V3","Version 3 (2008-2019)","2012","2012","IDX","Index","0","Units",,,1.79166674613952,,
"DNK","Denmark","EPT_V3","Version 3 (2008-2019)","2013","2013","IDX","Index","0","Units",,,1.79166674613952,,
"DNK","Denmark","EPT_V3","Version 3 (2008-2019)","2014","2014","IDX","Index","0","Units",,,1.95833325386047,,
"DNK","Denmark","EPT_V3","Version 3 (2008-2019)","2015","2015","IDX","Index","0","Units",,,1.95833325386047,,
"DNK","Denmark","EPT_V3","Version 3 (2008-2019)","2016","2016","IDX","Index","0","Units",,,1.95833325386047,,
"DNK","Denmark","EPT_V3","Version 3 (2008-2019)","2017","2017","IDX","Index","0","Units",,,1.95833325386047,,
"DNK","Denmark","EPT_V3","Version 3 (2008-2019)","2018","2018","IDX","Index","0","Units",,,1.95833325386047,,
"DNK","Denmark","EPT_V3","Version 3 (2008-2019)","2019","2019","IDX","Index","0","Units",,,1.95833325386047,,
"FIN","Finland","EPT_V3","Version 3 (2008-2019)","2008","2008","IDX","Index","0","Units",,,1.75,,
"FIN","Finland","EPT_V3","Version 3 (2008-2019)","2009","2009","IDX","Index","0","Units",,,1.75,,
"FIN","Finland","EPT_V3","Version 3 (2008-2019)","2010","2010","IDX","Index","0","Units",,,1.75,,
"FIN","Finland","EPT_V3","Version 3 (2008-2019)","2011","2011","IDX","Index","0","Units",,,1.75,,
"FIN","Finland","EPT_V3","Version 3 (2008-2019)","2012","2012","IDX","Index","0","Units",,,1.75,,
"FIN","Finland","EPT_V3","Version 3 (2008-2019)","2013","2013","IDX","Index","0","Units",,,1.75,,
"FIN","Finland","EPT_V3","Version 3 (2008-2019)","2014","2014","IDX","Index","0","Units",,,1.75,,
"FIN","Finland","EPT_V3","Version 3 (2008-2019)","2015","2015","IDX","Index","0","Units",,,1.75,,
"FIN","Finland","EPT_V3","Version 3 (2008-2019)","2016","2016","IDX","Index","0","Units",,,1.75,,
"FIN","Finland","EPT_V3","Version 3 (2008-2019)","2017","2017","IDX","Index","0","Units",,,1.75,,
"FIN","Finland","EPT_V3","Version 3 (2008-2019)","2018","2018","IDX","Index","0","Units",,,1.75,,
"FIN","Finland","EPT_V3","Version 3 (2008-2019)","2019","2019","IDX","Index","0","Units",,,1.75,,
"FRA","France","EPT_V3","Version 3 (2008-2019)","2008","2008","IDX","Index","0","Units",,,3.25,,
"FRA","France","EPT_V3","Version 3 (2008-2019)","2009","2009","IDX","Index","0","Units",,,3.25,,
"FRA","France","EPT_V3","Version 3 (2008-2019)","2010","2010","IDX","Index","0","Units",,,3.25,,
"FRA","France","EPT_V3","Version 3 (2008-2019)","2011","2011","IDX","Index","0","Units",,,3.25,,
"FRA","France","EPT_V3","Version 3 (2008-2019)","2012","2012","IDX","Index","0","Units",,,3.25,,
"FRA","France","EPT_V3","Version 3 (2008-2019)","2013","2013","IDX","Index","0","Units",,,3.25,,
"FRA","France","EPT_V3","Version 3 (2008-2019)","2014","2014","IDX","Index","0","Units",,,3.25,,
"FRA","France","EPT_V3","Version 3 (2008-2019)","2015","2015","IDX","Index","0","Units",,,3.25,,
"FRA","France","EPT_V3","Version 3 (2008-2019)","2016","2016","IDX","Index","0","Units",,,3.125,,
"FRA","France","EPT_V3","Version 3 (2008-2019)","2017","2017","IDX","Index","0","Units",,,3.125,,
"FRA","France","EPT_V3","Version 3 (2008-2019)","2018","2018","IDX","Index","0","Units",,,3.125,,
"FRA","France","EPT_V3","Version 3 (2008-2019)","2019","2019","IDX","Index","0","Units",,,3.125,,
"DEU","Germany","EPT_V3","Version 3 (2008-2019)","2008","2008","IDX","Index","0","Units",,,1.54166662693023,,
"DEU","Germany","EPT_V3","Version 3 (2008-2019)","2009","2009","IDX","Index","0","Units",,,1.54166662693023,,
"DEU","Germany","EPT_V3","Version 3 (2008-2019)","2010","2010","IDX","Index","0","Units",,,1.54166662693023,,
"DEU","Germany","EPT_V3","Version 3 (2008-2019)","2011","2011","IDX","Index","0","Units",,,1.54166662693023,,
"DEU","Germany","EPT_V3","Version 3 (2008-2019)","2012","2012","IDX","Index","0","Units",,,1.54166662693023,,
"DEU","Germany","EPT_V3","Version 3 (2008-2019)","2013","2013","IDX","Index","0","Units",,,1.75,,
"DEU","Germany","EPT_V3","Version 3 (2008-2019)","2014","2014","IDX","Index","0","Units",,,1.75,,
"DEU","Germany","EPT_V3","Version 3 (2008-2019)","2015","2015","IDX","Index","0","Units",,,1.75,,
"DEU","Germany","EPT_V3","Version 3 (2008-2019)","2016","2016","IDX","Index","0","Units",,,1.75,,
"DEU","Germany","EPT_V3","Version 3 (2008-2019)","2017","2017","IDX","Index","0","Units",,,1.75,,
"DEU","Germany","EPT_V3","Version 3 (2008-2019)","2018","2018","IDX","Index","0","Units",,,1.91666662693023,,
"DEU","Germany","EPT_V3","Version 3 (2008-2019)","2019","2019","IDX","Index","0","Units",,,1.91666662693023,,
"GRC","Greece","EPT_V3","Version 3 (2008-2019)","2008","2008","IDX","Index","0","Units",,,3.16666650772094,,
"GRC","Greece","EPT_V3","Version 3 (2008-2019)","2009","2009","IDX","Index","0","Units",,,3.16666650772094,,
"GRC","Greece","EPT_V3","Version 3 (2008-2019)","2010","2010","IDX","Index","0","Units",,,3.16666650772094,,
"GRC","Greece","EPT_V3","Version 3 (2008-2019)","2011","2011","IDX","Index","0","Units",,,3.25,,
"GRC","Greece","EPT_V3","Version 3 (2008-2019)","2012","2012","IDX","Index","0","Units",,,2.91666650772094,,
"GRC","Greece","EPT_V3","Version 3 (2008-2019)","2013","2013","IDX","Index","0","Units",,,2.91666650772094,,
"GRC","Greece","EPT_V3","Version 3 (2008-2019)","2014","2014","IDX","Index","0","Units",,,2.91666650772094,,
"GRC","Greece","EPT_V3","Version 3 (2008-2019)","2015","2015","IDX","Index","0","Units",,,2.91666650772094,,
"GRC","Greece","EPT_V3","Version 3 (2008-2019)","2016","2016","IDX","Index","0","Units",,,2.91666650772094,,
"GRC","Greece","EPT_V3","Version 3 (2008-2019)","2017","2017","IDX","Index","0","Units",,,2.91666650772094,,
"GRC","Greece","EPT_V3","Version 3 (2008-2019)","2018","2018","IDX","Index","0","Units",,,2.91666650772094,,
"GRC","Greece","EPT_V3","Version 3 (2008-2019)","2019","2019","IDX","Index","0","Units",,,2.91666650772094,,
"HUN","Hungary","EPT_V3","Version 3 (2008-2019)","2008","2008","IDX","Index","0","Units",,,1.91666662693023,,
"HUN","Hungary","EPT_V3","Version 3 (2008-2019)","2009","2009","IDX","Index","0","Units",,,1.91666662693023,,
"HUN","Hungary","EPT_V3","Version 3 (2008-2019)","2010","2010","IDX","Index","0","Units",,,1.91666662693023,,
"HUN","Hungary","EPT_V3","Version 3 (2008-2019)","2011","2011","IDX","Index","0","Units",,,1.91666662693023,,
"HUN","Hungary","EPT_V3","Version 3 (2008-2019)","2012","2012","IDX","Index","0","Units",,,2,,
"HUN","Hungary","EPT_V3","Version 3 (2008-2019)","2013","2013","IDX","Index","0","Units",,,2,,
"HUN","Hungary","EPT_V3","Version 3 (2008-2019)","2014","2014","IDX","Index","0","Units",,,2,,
"HUN","Hungary","EPT_V3","Version 3 (2008-2019)","2015","2015","IDX","Index","0","Units",,,2,,
"HUN","Hungary","EPT_V3","Version 3 (2008-2019)","2016","2016","IDX","Index","0","Units",,,2,,
"HUN","Hungary","EPT_V3","Version 3 (2008-2019)","2017","2017","IDX","Index","0","Units",,,2,,
"HUN","Hungary","EPT_V3","Version 3 (2008-2019)","2018","2018","IDX","Index","0","Units",,,2,,
"HUN","Hungary","EPT_V3","Version 3 (2008-2019)","2019","2019","IDX","Index","0","Units",,,2,,
"ISL","Iceland","EPT_V3","Version 3 (2008-2019)","2008","2008","IDX","Index","0","Units",,,1.29166674613952,,
"ISL","Iceland","EPT_V3","Version 3 (2008-2019)","2009","2009","IDX","Index","0","Units",,,1.29166674613952,,
"ISL","Iceland","EPT_V3","Version 3 (2008-2019)","2010","2010","IDX","Index","0","Units",,,1.29166674613952,,
"ISL","Iceland","EPT_V3","Version 3 (2008-2019)","2011","2011","IDX","Index","0","Units",,,1.29166674613952,,
"ISL","Iceland","EPT_V3","Version 3 (2008-2019)","2012","2012","IDX","Index","0","Units",,,1.29166674613952,,
"ISL","Iceland","EPT_V3","Version 3 (2008-2019)","2013","2013","IDX","Index","0","Units",,,1.29166674613952,,
"ISL","Iceland","EPT_V3","Version 3 (2008-2019)","2014","2014","IDX","Index","0","Units",,,1.54166662693023,,
"ISL","Iceland","EPT_V3","Version 3 (2008-2019)","2015","2015","IDX","Index","0","Units",,,1.54166662693023,,
"ISL","Iceland","EPT_V3","Version 3 (2008-2019)","2016","2016","IDX","Index","0","Units",,,1.54166662693023,,
"ISL","Iceland","EPT_V3","Version 3 (2008-2019)","2017","2017","IDX","Index","0","Units",,,1.54166662693023,,
"ISL","Iceland","EPT_V3","Version 3 (2008-2019)","2018","2018","IDX","Index","0","Units",,,1.54166662693023,,
"ISL","Iceland","EPT_V3","Version 3 (2008-2019)","2019","2019","IDX","Index","0","Units",,,1.54166662693023,,
"IRL","Ireland","EPT_V3","Version 3 (2008-2019)","2008","2008","IDX","Index","0","Units",,,0.708333373069763,,
"IRL","Ireland","EPT_V3","Version 3 (2008-2019)","2009","2009","IDX","Index","0","Units",,,0.708333373069763,,
"IRL","Ireland","EPT_V3","Version 3 (2008-2019)","2010","2010","IDX","Index","0","Units",,,0.708333373069763,,
"IRL","Ireland","EPT_V3","Version 3 (2008-2019)","2011","2011","IDX","Index","0","Units",,,0.708333373069763,,
"IRL","Ireland","EPT_V3","Version 3 (2008-2019)","2012","2012","IDX","Index","0","Units",,,1.20833325386047,,
"IRL","Ireland","EPT_V3","Version 3 (2008-2019)","2013","2013","IDX","Index","0","Units",,,1.20833325386047,,
"IRL","Ireland","EPT_V3","Version 3 (2008-2019)","2014","2014","IDX","Index","0","Units",,,1.20833325386047,,
"IRL","Ireland","EPT_V3","Version 3 (2008-2019)","2015","2015","IDX","Index","0","Units",,,1.20833325386047,,
"IRL","Ireland","EPT_V3","Version 3 (2008-2019)","2016","2016","IDX","Index","0","Units",,,1.20833325386047,,
"IRL","Ireland","EPT_V3","Version 3 (2008-2019)","2017","2017","IDX","Index","0","Units",,,1.20833325386047,,
"IRL","Ireland","EPT_V3","Version 3 (2008-2019)","2018","2018","IDX","Index","0","Units",,,1.20833325386047,,
"IRL","Ireland","EPT_V3","Version 3 (2008-2019)","2019","2019","IDX","Index","0","Units",,,1.20833325386047,,
"ITA","Italy","EPT_V3","Version 3 (2008-2019)","2008","2008","IDX","Index","0","Units",,,2.70833349227905,,
"ITA","Italy","EPT_V3","Version 3 (2008-2019)","2009","2009","IDX","Index","0","Units",,,2.70833349227905,,
"ITA","Italy","EPT_V3","Version 3 (2008-2019)","2010","2010","IDX","Index","0","Units",,,2.70833349227905,,
"ITA","Italy","EPT_V3","Version 3 (2008-2019)","2011","2011","IDX","Index","0","Units",,,2.70833349227905,,
"ITA","Italy","EPT_V3","Version 3 (2008-2019)","2012","2012","IDX","Index","0","Units",,,2.70833349227905,,
"ITA","Italy","EPT_V3","Version 3 (2008-2019)","2013","2013","IDX","Index","0","Units",,,2.70833349227905,,
"ITA","Italy","EPT_V3","Version 3 (2008-2019)","2014","2014","IDX","Index","0","Units",,,2.70833349227905,,
"ITA","Italy","EPT_V3","Version 3 (2008-2019)","2015","2015","IDX","Index","0","Units",,,2.33333349227905,,
"ITA","Italy","EPT_V3","Version 3 (2008-2019)","2016","2016","IDX","Index","0","Units",,,2.33333349227905,,
"ITA","Italy","EPT_V3","Version 3 (2008-2019)","2017","2017","IDX","Index","0","Units",,,2.33333349227905,,
"ITA","Italy","EPT_V3","Version 3 (2008-2019)","2018","2018","IDX","Index","0","Units",,,2.33333349227905,,
"ITA","Italy","EPT_V3","Version 3 (2008-2019)","2019","2019","IDX","Index","0","Units",,,3.625,,
"JPN","Japan","EPT_V3","Version 3 (2008-2019)","2008","2008","IDX","Index","0","Units",,,1.25,,
"JPN","Japan","EPT_V3","Version 3 (2008-2019)","2009","2009","IDX","Index","0","Units",,,1.25,,
"JPN","Japan","EPT_V3","Version 3 (2008-2019)","2010","2010","IDX","Index","0","Units",,,1.25,,
"JPN","Japan","EPT_V3","Version 3 (2008-2019)","2011","2011","IDX","Index","0","Units",,,1.25,,
"JPN","Japan","EPT_V3","Version 3 (2008-2019)","2012","2012","IDX","Index","0","Units",,,1.25,,
"JPN","Japan","EPT_V3","Version 3 (2008-2019)","2013","2013","IDX","Index","0","Units",,,1.25,,
"JPN","Japan","EPT_V3","Version 3 (2008-2019)","2014","2014","IDX","Index","0","Units",,,1.375,,
"JPN","Japan","EPT_V3","Version 3 (2008-2019)","2015","2015","IDX","Index","0","Units",,,1.375,,
"JPN","Japan","EPT_V3","Version 3 (2008-2019)","2016","2016","IDX","Index","0","Units",,,1.375,,
"JPN","Japan","EPT_V3","Version 3 (2008-2019)","2017","2017","IDX","Index","0","Units",,,1.375,,
"JPN","Japan","EPT_V3","Version 3 (2008-2019)","2018","2018","IDX","Index","0","Units",,,1.375,,
"JPN","Japan","EPT_V3","Version 3 (2008-2019)","2019","2019","IDX","Index","0","Units",,,1.375,,
"KOR","Korea","EPT_V3","Version 3 (2008-2019)","2008","2008","IDX","Index","0","Units",,,2.54166674613952,,
"KOR","Korea","EPT_V3","Version 3 (2008-2019)","2009","2009","IDX","Index","0","Units",,,2.54166674613952,,
"KOR","Korea","EPT_V3","Version 3 (2008-2019)","2010","2010","IDX","Index","0","Units",,,2.54166674613952,,
"KOR","Korea","EPT_V3","Version 3 (2008-2019)","2011","2011","IDX","Index","0","Units",,,2.54166674613952,,
"KOR","Korea","EPT_V3","Version 3 (2008-2019)","2012","2012","IDX","Index","0","Units",,,2.54166674613952,,
"KOR","Korea","EPT_V3","Version 3 (2008-2019)","2013","2013","IDX","Index","0","Units",,,2.54166674613952,,
"KOR","Korea","EPT_V3","Version 3 (2008-2019)","2014","2014","IDX","Index","0","Units",,,2.54166674613952,,
"KOR","Korea","EPT_V3","Version 3 (2008-2019)","2015","2015","IDX","Index","0","Units",,,2.54166674613952,,
"KOR","Korea","EPT_V3","Version 3 (2008-2019)","2016","2016","IDX","Index","0","Units",,,2.54166674613952,,
"KOR","Korea","EPT_V3","Version 3 (2008-2019)","2017","2017","IDX","Index","0","Units",,,2.54166674613952,,
"KOR","Korea","EPT_V3","Version 3 (2008-2019)","2018","2018","IDX","Index","0","Units",,,2.54166674613952,,
"KOR","Korea","EPT_V3","Version 3 (2008-2019)","2019","2019","IDX","Index","0","Units",,,2.54166674613952,,
"LUX","Luxembourg","EPT_V3","Version 3 (2008-2019)","2008","2008","IDX","Index","0","Units",,,3.83333349227905,,
"LUX","Luxembourg","EPT_V3","Version 3 (2008-2019)","2009","2009","IDX","Index","0","Units",,,3.83333349227905,,
"LUX","Luxembourg","EPT_V3","Version 3 (2008-2019)","2010","2010","IDX","Index","0","Units",,,3.83333349227905,,
"LUX","Luxembourg","EPT_V3","Version 3 (2008-2019)","2011","2011","IDX","Index","0","Units",,,3.83333349227905,,
"LUX","Luxembourg","EPT_V3","Version 3 (2008-2019)","2012","2012","IDX","Index","0","Units",,,3.83333349227905,,
"LUX","Luxembourg","EPT_V3","Version 3 (2008-2019)","2013","2013","IDX","Index","0","Units",,,3.83333349227905,,
"LUX","Luxembourg","EPT_V3","Version 3 (2008-2019)","2014","2014","IDX","Index","0","Units",,,3.83333349227905,,
"LUX","Luxembourg","EPT_V3","Version 3 (2008-2019)","2015","2015","IDX","Index","0","Units",,,3.83333349227905,,
"LUX","Luxembourg","EPT_V3","Version 3 (2008-2019)","2016","2016","IDX","Index","0","Units",,,3.83333349227905,,
"LUX","Luxembourg","EPT_V3","Version 3 (2008-2019)","2017","2017","IDX","Index","0","Units",,,3.83333349227905,,
"LUX","Luxembourg","EPT_V3","Version 3 (2008-2019)","2018","2018","IDX","Index","0","Units",,,3.83333349227905,,
"LUX","Luxembourg","EPT_V3","Version 3 (2008-2019)","2019","2019","IDX","Index","0","Units",,,3.83333349227905,,
"MEX","Mexico","EPT_V3","Version 3 (2008-2019)","2008","2008","IDX","Index","0","Units",,,4.08333301544189,,
"MEX","Mexico","EPT_V3","Version 3 (2008-2019)","2009","2009","IDX","Index","0","Units",,,4.08333301544189,,
"MEX","Mexico","EPT_V3","Version 3 (2008-2019)","2010","2010","IDX","Index","0","Units",,,4.08333301544189,,
"MEX","Mexico","EPT_V3","Version 3 (2008-2019)","2011","2011","IDX","Index","0","Units",,,4.08333301544189,,
"MEX","Mexico","EPT_V3","Version 3 (2008-2019)","2012","2012","IDX","Index","0","Units",,,4.08333301544189,,
"MEX","Mexico","EPT_V3","Version 3 (2008-2019)","2013","2013","IDX","Index","0","Units",,,2.29166650772094,,
"MEX","Mexico","EPT_V3","Version 3 (2008-2019)","2014","2014","IDX","Index","0","Units",,,2.29166650772094,,
"MEX","Mexico","EPT_V3","Version 3 (2008-2019)","2015","2015","IDX","Index","0","Units",,,2.29166650772094,,
"MEX","Mexico","EPT_V3","Version 3 (2008-2019)","2016","2016","IDX","Index","0","Units",,,2.29166650772094,,
"MEX","Mexico","EPT_V3","Version 3 (2008-2019)","2017","2017","IDX","Index","0","Units",,,2.29166650772094,,
"MEX","Mexico","EPT_V3","Version 3 (2008-2019)","2018","2018","IDX","Index","0","Units",,,2.29166650772094,,
"MEX","Mexico","EPT_V3","Version 3 (2008-2019)","2019","2019","IDX","Index","0","Units",,,2.29166650772094,,
"NLD","Netherlands","EPT_V3","Version 3 (2008-2019)","2008","2008","IDX","Index","0","Units",,,1.16666674613952,,
"NLD","Netherlands","EPT_V3","Version 3 (2008-2019)","2009","2009","IDX","Index","0","Units",,,1.16666674613952,,
"NLD","Netherlands","EPT_V3","Version 3 (2008-2019)","2010","2010","IDX","Index","0","Units",,,1.16666674613952,,
"NLD","Netherlands","EPT_V3","Version 3 (2008-2019)","2011","2011","IDX","Index","0","Units",,,1.16666674613952,,
"NLD","Netherlands","EPT_V3","Version 3 (2008-2019)","2012","2012","IDX","Index","0","Units",,,1.16666674613952,,
"NLD","Netherlands","EPT_V3","Version 3 (2008-2019)","2013","2013","IDX","Index","0","Units",,,1.16666674613952,,
"NLD","Netherlands","EPT_V3","Version 3 (2008-2019)","2014","2014","IDX","Index","0","Units",,,1.16666674613952,,
"NLD","Netherlands","EPT_V3","Version 3 (2008-2019)","2015","2015","IDX","Index","0","Units",,,1.16666674613952,,
