country_code,country_name,country_group,wjp_rol_2,vdem_core_v2clacjstm,vdem_core_v2clacjstw,vdem_core_v2peapsgen,vdem_core_v2peapspol,vdem_core_v2peapsecon,vdem_core_v2peasjgen,vdem_core_v2peasjpol,vdem_core_v2peasjsoecon,wb_pefa_pi_2016_20,wb_aspire_adequacy_benefits,wjp_rol_7_7,wb_pefa_pi_2016_29,bs_bti_q2_3,rise_re_4,bs_bti_si,wb_pefa_pi_2016_05,wb_pefa_pi_2016_17,rise_ee_9,heritage_business_freedom,fraser_efw_capital_controls,rise_re_7,spi_census_and_survey_index,romelli_cbi_central_bank_independence,wjp_rol_7_6,wjp_rol_7_5,fh_fiw_cl_rating,vdem_core_v2x_cspart,bs_bti_q7_2,wjp_rol_3_4,oecd_pmr_2018_3_3,wjp_rol_1,wb_gtmi_cgsi,fraser_efw_credit_market_regulations,wjp_rol_8_2,wjp_rol_8_1,wjp_rol_8_4,vdem_core_v2stcritrecadm,vdem_core_v2cseeorgs,vdem_core_v2csreprss,wb_pefa_pi_2016_13,oecd_pmr_2018_1_3,wjp_rol_4_3,wb_lpi_lp_lpi_cust_xq,bs_bti_q15_1,oecd_epl_regular,oecd_epl_temporary,rise_ee_2,rise_ee_8,vdem_core_v2dlengage,bs_bti_q12_1,vdem_core_v2exbribe,wb_pefa_pi_2016_22,oecd_pmr_2018_6,wjp_rol_6_6,wb_pefa_pi_2016_30,idea_gsod_v_21_05,wb_pefa_pi_2016_27,heritage_financial_freedom,rise_ee_6,wb_enterprisesurveys_ic_frm_obs_obst1,wb_enterprisesurveys_ic_frm_reg_bus5,wb_enterprisesurveys_ic_frm_corr_corr11,wb_enterprisesurveys_ic_frm_trd_tr9,wb_enterprisesurveys_ic_frm_wrkf_wk9,wb_enterprisesurveys_ic_frm_reg_reg5,wb_enterprisesurveys_ic_frm_corr_crime9,wb_pefa_pi_2016_10,bs_bti_q8_2,wb_pefa_pi_2016_15,bs_bti_q2_1,wjp_rol_4_6,vdem_core_v2clacfree,wjp_rol_4_7,wjp_rol_4_5,vdem_core_v2cldiscm,vdem_core_v2cldiscw,fraser_efw_freedom_of_foreigners_to_visit,wjp_rol_4_4,vdem_core_v2caassemb,idea_gsod_v_22_08,fraser_efw_freedom_to_own_foreign_currency_bank_accounts,wjp_rol_4_8,oecd_pmr_2018_1_4,oecd_pmr_2018_1_2,wb_gtmi_gtei,vdem_core_v2juhcind,rise_ee_5,rise_ee_3,rise_ee_4,rise_re_3,bs_bti_q3_2,wb_wwbi_bi_pwk_pubs_tt_zs,wb_pefa_pi_2016_26,wb_pefa_pi_2016_25,heritage_investment_freedom,wb_pefa_pi_2016_28,wb_gtmi_i_8,vdem_core_v2juaccnt,wjp_rol_2_2,rise_re_1,vdem_core_v2xlg_legcon,wb_pefa_pi_2016_18,vdem_core_v2lgqugen,vdem_core_v2juncind,wb_pefa_pi_2016_14,wb_pefa_pi_2016_16,rise_ee_7,bs_bti_q8_1,wb_pefa_pi_2016_10_1,rise_ee_1,wb_pefa_pi_2016_23,wjp_rol_7_1,wb_enterprisesurveys_ic_frm_infra_in12,rise_re_2,vdem_core_v2x_corr,fh_fiw_pr_rating,vdem_core_v2pepwrgen,vdem_core_v2pepwrsoc,vdem_core_v2pepwrses,wb_pefa_pi_2016_21,rwb_pfi_index,oecd_pmr_2018_2_1,wb_pefa_pi_2016_24,vdem_core_v2xcl_prpty,wb_pefa_pi_2016_09,wb_pefa_pi_2016_12,wb_pefa_pi_2016_11,rise_ee_4_3,wb_gtmi_psdi,wjp_rol_3_1,wjp_rol_6,wb_pefa_pi_2016_19,wjp_rol_3_2,vdem_core_v2clrspct,oecd_pmr_2018_1_1,bs_bti_q3_1,wb_aspire_coverage,spi_std_and_methods,bs_bti_q1_2,oecd_pmr_2018_2_2,vdem_core_v2x_gender
ITA,Italy,0,0.5925,0.8785682591332642,0.8473497186852236,0.9854125512839994,0.8359400998336107,0.9100456621004566,0.8470830039525692,0.9597156398104264,0.7783663704716335,NA,NA,0.64,NA,NA,0.525,NA,NA,NA,0.8668154625690914,0.7156,0.692,1,0.9670000000000001,NA,0.33260869565217394,0.28539325842696633,1,0.9146997929606626,NA,0.5934782608695653,0.8933333290947808,0.6948717948717948,0.8181818181818182,0.9633333333333333,0.6,0.4463414634146341,0.6292134831460674,0.7016789581045033,0.8087990828317569,0.8873076380064944,NA,0.8021201378865515,0.7164556962025316,0.7612903225806453,NA,0.8694944869618451,0.6139429036202725,1,0.5,0.8420576255845528,NA,0.7169850132236263,NA,0.8099228531255809,0.6325000000000001,NA,0.67,NA,0.5555555555555556,0.5777777608235677,0.8999999999999999,0.6952965235173822,0.8726899383983573,0.8775862068965518,0.7317460317460319,0.649789029535865,0.8466019417475728,NA,NA,NA,NA,0.7795918367346939,0.7569747416762341,0.7891304347826087,0.7911111111111111,0.8651182919792267,0.8990856660571107,0.764,0.6923076923076923,0.8652206210072798,0.674,1,0.49599999999999994,0.5340501716767553,0.69382881458161,0.8958333333333334,0.6967367657722988,0.7565217190545994,0.59375,0.96875,0.8991227802477385,NA,0.5595238095238095,NA,NA,0.8526315789473684,NA,1,0.5794762484774666,0.8108695652173914,0.65,0.962901554404145,NA,0.25,0.7545055277903984,NA,NA,0.9027777862548828,NA,NA,0.6444444370269775,NA,0.6063492063492063,0.8185941043083901,0.9166666793823243,0.17110423116615067,1,0.82141426590664,0.8578065372490459,0.8170690241414486,NA,0.5552368421052631,0.9443488529481371,NA,0.9616977225672879,NA,NA,NA,1,0.905,0.6046511627906977,0.5802816901408451,NA,0.64,0.643351167949889,0.5797213504188939,NA,NA,1,NA,0.5888349789392197,0.964731182795699
JAM,Jamaica,0,0.48500000000000004,0.66348173347138,0.6602901984009476,0.9246315149673302,0.7766389351081532,0.3991476407914764,0.7980395256916996,0.6462875197472353,0.72946001367054,NA,NA,0.5626666666666668,NA,1,0.525,0.8041474654377881,NA,NA,0.38225446547362574,0.715,0.154,0.01,0.55,NA,0.28695652173913044,0.21797752808988768,0.7999999999999999,0.8534161490683231,0.4444444444444444,0.6065217391304348,NA,0.5923076923076923,0.42929292929292934,0.9480000000000001,0.3291139240506329,0.3682926829268292,0.5258426966292136,0.6408284952141847,0.851676698194325,0.8671466892559649,NA,NA,0.45569620253164556,0.4225806451612903,0.4444444444444444,NA,NA,1,0.4166666793823242,0.7100618494493891,0.4444444444444444,0.47026153394064063,NA,NA,0.605,NA,0.67,NA,0.5555555555555556,0.6388888931274415,NA,NA,NA,NA,NA,NA,NA,NA,0.6666666666666666,NA,0.8888888888888888,0.6612244897959184,0.8389781859931114,0.7152173913043478,0.7533333333333332,0.8198499711482976,0.8263046842031229,0.6666666666666667,0.6527472527472529,0.7930768087951271,NA,1,0.5519999999999999,NA,NA,0.5104166666666667,0.7693981145757796,0.889130437724757,0.5,0.46875,0.40789473684210525,0.8888888888888888,NA,NA,NA,0.8210526315789474,NA,1,0.6169305724725944,0.8152173913043479,0.6,0.8453886010362694,NA,0.01,0.7991519006512191,NA,NA,0.23611111164093018,0.8888888888888888,NA,0.4,NA,0.453968253968254,NA,0.5625,0.16057791537667698,0.8333333333333334,0.8740717917116008,0.7834743653558983,0.6612376742604557,NA,0.6452894736842105,NA,NA,0.9070393374741201,NA,NA,NA,1,0.7,0.32790697674418606,0.5070422535211269,NA,0.63,0.6739658097350907,NA,0.7777777777777778,NA,0.3,1,NA,0.9649462365591398
JPN,Japan,0,0.8325,0.8507617216388108,0.7973053005626296,0.9364838170490808,0.8342762063227953,0.9479452054794519,0.7506403162055335,0.896998420221169,0.8487696514012304,NA,NA,0.8506666666666667,NA,NA,0.8166666412353516,NA,NA,NA,0.647321439595247,0.8088,0.8460000000000001,1,0.85,NA,0.7347826086956522,0.7370786516853932,1,0.6975155279503106,NA,0.7065217391304347,0.5555555555555556,0.7076923076923077,0.5959595959595959,0.8476666666666667,0.6911392405063291,0.6853658536585366,0.7910112359550562,0.7340342068099796,0.8983949555746633,0.9459268671466892,NA,0.9187279149934041,0.7721518987341771,0.9290322580645162,NA,0.5463464262817406,0.3123228309720217,0.6666666412353516,0.9583333587646484,0.7085533262935587,NA,0.6669115486335586,NA,0.7384619844662466,0.79,NA,1,NA,0.6666666666666666,0.4666666666666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.8163265306122448,0.7489954075774972,0.7282608695652174,0.7111111111111111,0.7871032890940565,0.6934027289351526,0.4573333333333333,0.7274725274725274,0.8727380775516268,0.696,1,0.7626666666666667,0.41935484036363907,0.7314864105212738,0.9062499999999999,0.4992023205221175,0.3217391285310396,0.75,0.375,0.8289473684210527,NA,NA,NA,NA,0.6736842105263158,NA,1,0.8855054811205847,0.9804347826086957,0.8,0.9175129533678756,NA,0.01,0.5747387551113131,NA,NA,0.9166666412353516,NA,NA,0.7777777862548828,NA,0.7206349206349207,NA,0.75,0.07678018575851393,1,0.5909721152364814,0.8195453791272607,0.708432505950357,NA,0.5245131578947368,0.6443165980354579,NA,0.9492753623188407,NA,NA,NA,0.01,0.955,0.7627906976744186,0.8478873239436622,NA,0.632,0.7007177345687068,0.6403508939241108,NA,NA,0.95,NA,0.6174351390471966,0.8225806451612904
JOR,Jordan,0,0.5525,0.6834787753290934,0.5864672786496892,0.7394013067922808,0.7943094841930116,0.5698021308980213,0.6523952569169961,0.4733965244865719,0.5761790840738209,NA,NA,0.68,NA,0.40740740740740744,0.9,0.34869431643625193,NA,NA,0.7217261956713233,0.6004,0.615,0.5,0.55,NA,0.6,0.35955056179775285,0.3333333333333333,0.6474120082815735,0.6296296296296297,0.34347826086956523,NA,0.41025641025641024,0.6060606060606062,0.8726666666666667,0.6886075949367089,0.4951219512195122,0.5775280898876405,0.4999843088027616,0.4824304958440814,0.5636877029507271,NA,NA,0.44810126582278476,0.4451612903225807,0.48148148148148145,NA,NA,1,0.5,0.6046160808568412,0.4444444444444444,0.5246253305906553,NA,NA,0.5725,NA,0.33,NA,0.6666666666666666,0.6,0.9592592592592593,0.7750511247443763,0.6878850102669404,0.5637931034482758,0.9555555555555556,0.3375527426160338,0.8097087378640777,NA,0.4444444444444444,NA,0.40740740740740744,0.3918367346938776,0.5441733639494833,0.3695652173913044,0.40888888888888886,0.5601846508944027,0.6035448023632016,0.6666666666666667,0.4043956043956044,0.4852176496805824,0.438,1,0.3973333333333333,NA,NA,0.7604166666666666,0.542422044960116,0.4913043414225877,0.8333333587646484,0.8125,0.5394736942492033,0.4444444444444444,NA,NA,NA,0.7368421052631579,NA,1,0.5999390986601706,0.6934782608695652,0.85,0.6982383419689119,NA,1,0.5033772527638952,NA,NA,0.7881944465637207,0.8518518518518517,NA,0.85,NA,0.5523809523809523,0.4761904761904763,0.6666666507720947,0.4844169246646027,0.26666666666666666,0.3785549221999692,0.4304629168740667,0.5822849370962258,NA,0.4327236842105263,NA,NA,0.7509316770186336,NA,NA,NA,0.75,0.8049999999999999,0.29069767441860467,0.5380281690140845,NA,0.55,0.5417982513375962,NA,0.2222222222222222,NA,0.22499999999999998,0.5416666666666666,NA,0.6380645161290323
KAZ,Kazakhstan,0,0.39499999999999996,0.4945422274811418,0.4936926265916494,0.7532289925543231,0.8532445923460898,0.5961948249619483,0.6075256916996047,0.6516271721958925,0.551537935748462,1,NA,0.6773333333333333,0.5,0.2592592592592593,0.3666666793823242,0.28993855606758834,0.6666666666666666,0.8333333333333334,0.6175595201349177,0.708,0.487,1,0.55,NA,0.7108695652173913,0.8404494382022473,0.3333333333333333,0.43416149068322984,0.4444444444444444,0.5043478260869566,0.6666666666666666,0.3358974358974359,0.6363636363636364,0.9013333333333333,0.6759493670886076,0.39024390243902435,0.35056179775280905,0.46461635022752235,0.40710805388363425,0.5154595510376958,0.6666666666666666,0.5653710281108102,0.3848101265822785,0.5000000000000001,0.4444444444444444,NA,NA,0.5,0.01,0.36747624076029567,0.40740740740740744,0.14551866000587718,0.8333333333333334,0.21672391831225374,0.43,0.16666666666666666,0.01,0.8333333333333334,0.5555555555555556,0.3333333333333333,0.8666666666666666,0.8425357873210634,0.8767967145790555,0.9224137931034483,0.9555555555555556,0.9268635724331928,0.9048543689320387,0.5,0.6666666666666666,1,0.1111111111111111,0.26938775510204077,0.45579793340987373,0.32608695652173914,0.5977777777777776,0.49059434506635885,0.4740751160500774,0.5349999999999999,0.3274725274725275,0.4147972069529045,0.316,1,0.416,0.01,0.1512940005661294,0.734375,0.22233502538071062,0.33913042578309627,0.5,0.01,0.3026315789473684,0.3333333333333333,NA,0.8333333333333334,1,0.5263157894736842,1,1,0.46434226552984165,0.5152173913043478,0.45,0.17056994818652849,0.8,0.01,0.29453278812660916,0.3333333333333333,0.6666666666666666,0.4444444274902344,0.5555555555555556,0.3333333333333333,0.8888888549804688,0.5,0.5206349206349208,0.753968253968254,0.27083333015441896,0.8406604747162023,0.01,0.6037282391002927,0.3730877716940434,0.4258075484529072,1,0.3771842105263158,0.6078610517233081,0.5,0.842857142857143,0.01,0.5,0.5,0.01,0.9299999999999999,0.5069767441860465,0.45915492957746484,1,0.452,0.39538039932141456,0.28070178784822164,0.1111111111111111,NA,0.7,0.75,0.7991625248419689,0.8182795698924732
KEN,Kenya,0,0.14250000000000004,0.5505990238130454,0.5321587207580692,0.4591703388542775,0.5701830282861897,0.4282191780821918,0.548300395256917,0.47055292259083725,0.4448051948051948,0.4,NA,0.552,0.6666666666666666,0.4444444444444444,0.7,0.4688940092165899,0.01,1,0.8891369340953986,0.5592,0.385,0.01,0.6003333335000001,NA,0.45217391304347826,0.2696629213483146,0.5,0.8656314699792961,0.5925925925925926,0.6782608695652176,NA,0.4076923076923077,0.6818181818181819,0.6729999999999999,0.3721518987341772,0.28292682926829266,0.36853932584269666,0.5506041110936765,0.7074806534823732,0.6311167584356911,1,NA,0.3139240506329114,0.4967741935483871,0.40740740740740744,NA,NA,0.9166666412353516,0.75,0.6786845678081158,0.3333333333333333,0.38169262415515726,0.6666666666666666,NA,0.5525,0.5,0.33,0.3333333333333333,0.5555555555555556,0.01,0.6611111111111112,0.6850715746421266,0.5728952772073922,0.7068965517241379,0.9396825396825397,0.6947960618846696,0.8174757281553396,0.16666666666666666,0.5925925925925926,0.6666666666666666,0.5555555555555556,0.23877551020408166,0.6913605051664753,0.5891304347826087,0.6666666666666666,0.746941719561454,0.6664509776339851,0.25433333333333336,0.5164835164835165,0.6996285841628287,0.626,1,0.44533333333333336,NA,NA,0.609375,0.701841914430747,0.4217391325115932,0.75,0.59375,0.84649120130037,0.6296296296296297,NA,0.8333333333333334,0.8,0.5789473684210527,0.5,1,0.6516747868453105,0.42173913043478267,0.6,0.8565803108808291,0.4,1,0.7533848250795094,0.6666666666666666,0.8333333333333334,0.7013888835906983,0.7037037037037037,0.3333333333333333,0.747222204208374,0.6666666666666666,0.3365079365079365,0.764172335600907,0.7708333206176757,0.6348813209494324,0.5,0.6354644892928671,0.6220341795254687,0.6198571914314859,0.4,0.5052105263157894,NA,0.8333333333333334,0.6095238095238096,0.6666666666666666,0.25,0.5,0.375,0.785,0.23023255813953486,0.36056338028169016,0.6,0.40800000000000003,0.6027143416416546,NA,0.5555555555555556,NA,0.42500000000000004,0.6666666666666666,NA,0.7815053763440861
KIR,Kiribati,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.4778,NA,NA,0.2831666665,NA,NA,NA,1,NA,NA,NA,NA,NA,0.196969696969697,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.3333333333333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.23437500000000003,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.2631578947368421,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.13999999999999999,NA,NA,NA,NA,NA,NA,NA,NA,0.15,NA,NA,NA
PRK,"Korea, Dem. People's Rep.",0,NA,0.10430409702706694,0.08294344092389697,0.8203008661297675,0.13394342762063224,0.4834094368340944,0.5341660079051384,0.22037914691943125,0.5358168147641832,NA,NA,NA,NA,0.01,NA,0.1532258064516129,NA,NA,NA,0.05,NA,NA,NA,NA,NA,NA,0.01,0.0028985507246376816,0.01,NA,NA,NA,0.01,NA,NA,NA,NA,0.4753805115330299,0.1159357982229865,0.01,NA,NA,NA,NA,0.01,NA,NA,NA,NA,0.08658922914466735,0.01,0.16088745224801645,NA,NA,NA,NA,0.01,NA,0.01,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.01,NA,0.01,NA,0.0021526980482204543,NA,NA,0.010530871321407956,0.09424672949781972,NA,NA,0.03803298172634085,NA,NA,NA,NA,NA,0.03645833333333334,0.04435097897026832,NA,NA,NA,NA,0.01,NA,NA,NA,0.01,NA,0.01,0.659409257003654,NA,NA,0.05160621761658032,NA,0.01,0.018961078297743447,NA,NA,NA,0.1111111111111111,NA,NA,NA,NA,NA,NA,0.7065015479876161,0.01,0.4529348328454784,0.35523477683756427,0.27582454947296836,NA,0.16388157894736843,NA,NA,0.0031055900621118015,NA,NA,NA,NA,0.015,NA,NA,NA,NA,0.2455957196920266,NA,0.01,NA,NA,1,NA,0.2774193548387097
KOR,"Korea, Rep.",0,0.635,0.79650939210176,0.7822919751258514,0.8096337942561921,0.9356073211314475,0.7993911719939117,0.7776126482213439,0.9042969984202212,0.7996582365003418,NA,NA,0.856,NA,0.6666666666666666,1,0.8387096774193548,NA,NA,0.9375000159655301,0.8817999999999999,0.615,1,0.91666666675,NA,0.8152173913043479,0.8382022471910113,0.8333333333333334,0.8590062111801242,0.7777777777777778,0.7,1,0.6923076923076923,0.9696969696969697,0.9263333333333333,0.8455696202531646,0.5926829268292683,0.7415730337078652,0.8056488310058056,0.6624247635425623,0.7902018918537342,NA,0.8021201378865515,0.8177215189873418,0.7387096774193549,0.7777777777777778,0.6737283651096132,0.558723426059796,1,1,0.8257957459647006,0.6666666666666666,0.6695856597120188,NA,0.3027860694205706,0.795,NA,1,NA,0.7111111111111111,0.4666666666666667,NA,NA,NA,NA,NA,NA,NA,NA,0.8888888888888888,NA,0.8888888888888888,0.810204081632653,0.6969862227324914,0.6869565217391304,0.7711111111111111,0.8342181188690132,0.8095090730060487,0.6666666666666667,0.6483516483516485,0.9041450007428318,0.546,1,0.5466666666666666,0.41935484036363907,0.5597213359970399,0.984375,0.6563306744017403,0.5739130282483168,1,1,0.749999979922646,0.8888888888888888,NA,NA,NA,0.6736842105263158,NA,1,0.6725943970767357,0.873913043478261,0.85,0.9564766839378238,NA,0.75,0.7691958200817811,NA,NA,0.9305555725097656,0.8888888888888888,NA,0.8388889122009278,NA,0.7047619047619048,NA,0.8333333396911621,0.13828689370485037,0.8333333333333334,0.6509320597750732,0.8688236270117803,0.6452227133628018,NA,0.5612236842105263,0.2957038130362776,NA,0.8447204968944099,NA,NA,NA,1,1,0.7046511627906976,0.7605633802816902,NA,0.744,0.7377006394362522,0.6929824728714792,0.8888888888888888,NA,0.8500000000000001,1,0.320102879232999,0.906236559139785
XKX,Kosovo,0,0.38333333333333336,0.5000739535571661,0.5047379330766953,0.7573621030238565,0.7403660565723794,0.5972602739726027,0.6804110671936758,0.5796840442338071,0.6020164046479836,NA,NA,0.5466666666666667,NA,0.8888888888888888,0.25,0.6102150537634409,NA,NA,0.5654762142977751,0.7118000000000001,NA,0.01,0.6498333334999999,NA,0.4384057971014493,0.20973782771535585,0.5,0.6523809523809524,0.5555555555555556,0.6594202898550725,NA,0.4700854700854702,0.5454545454545455,NA,0.2827004219409283,0.27235772357723576,0.5842696629213483,0.5154558292797741,0.7459443966752651,0.7450797684596923,NA,NA,0.5822784810126581,NA,0.37037037037037035,NA,NA,0.9166666412353516,0.5,0.5700709005883241,0.3333333333333333,0.5085806641198942,NA,NA,0.5166666666666667,NA,0.33,NA,0.3333333333333333,0.3333333333333333,0.8870370370370372,0.33946830265848676,0.42402464065708423,0.3758620689655172,0.43968253968253973,0.46272855133614627,0.1689320388349515,NA,0.5555555555555556,NA,0.7777777777777778,0.5068027210884354,0.6703501722158439,0.6231884057971014,0.762962962962963,0.7399307559145989,0.7049374032916023,NA,0.5714285714285715,0.7426831080077255,NA,NA,0.36000000000000004,NA,NA,0.36979166666666674,0.649166062364032,0.7826086748840684,0.375,0.6875,0.5219298111765008,0.48148148148148145,NA,NA,NA,0.6842105263157895,NA,1,0.36842265529841656,0.427536231884058,0.7,0.663419689119171,NA,NA,0.5803422686657581,NA,NA,0.31944444656372073,0.7777777777777778,NA,0.8333333206176757,NA,0.6190476190476191,0.29251700680272114,0.75,0.3446852425180599,0.6333333333333333,0.524387613618857,0.7187655550024887,0.33458007480448826,NA,0.5237631578947368,NA,NA,0.49813664596273294,NA,NA,NA,1,0.69,0.4728682170542635,0.38497652582159625,NA,0.5133333333333333,0.5621819130888686,NA,0.48148148148148145,NA,0.575,0.625,NA,0.7627956989247312
KWT,Kuwait,0,NA,0.6090814968199971,0.5743263251406574,0.639325330496885,0.6635274542429285,0.6928158295281582,0.6042055335968379,0.5578199052132701,0.5984278879015721,NA,NA,NA,NA,0.3333333333333333,0.1833333396911621,0.3855606758832566,NA,NA,0.5654762142977751,0.5983999999999999,0.385,0.5,0.65,NA,NA,NA,0.3333333333333333,0.5213250517598345,0.40740740740740744,NA,NA,NA,0.43939393939393934,0.9666666666666666,NA,NA,NA,0.481311784089126,0.4581255374032674,0.5621629253141324,NA,NA,NA,0.5225806451612903,0.4444444444444444,NA,NA,0.5833333206176757,0.11458333253860474,0.6715039975863629,0.3333333333333333,0.4340875697913606,NA,NA,NA,NA,0.67,NA,0.6666666666666666,0.3333333333333333,NA,NA,NA,NA,NA,NA,NA,NA,0.8518518518518517,NA,0.3333333333333333,NA,0.49862227324913894,NA,NA,0.4856607039815349,0.4609087072724715,0.42066666666666663,NA,0.5324320309017977,NA,1,NA,NA,NA,0.5729166666666667,0.5735750543872371,0.15652173497681368,0.41666666984558104,0.5,0.01,0.4444444444444444,NA,NA,NA,0.5789473684210527,NA,1,0.49875152253349575,NA,0.6,0.8739896373056995,NA,0.01,0.6310767832803271,NA,NA,0.375,0.7777777777777778,NA,0.7388889122009278,NA,NA,NA,0.375,0.4596491228070176,0.3333333333333333,0.263010321984286,0.4968309274929483,0.4611356681400884,NA,0.4650526315789474,NA,NA,0.7132505175983437,NA,NA,NA,0.5,0.745,NA,NA,NA,NA,0.4963330288398799,NA,0.3333333333333333,NA,0.325,0.5833333333333334,NA,0.410752688172043
KGZ,Kyrgyz Republic,0,0.18,0.4141990829758911,0.4876813740005923,0.7432912931165476,0.8133444259567387,0.6036834094368341,0.5829881422924901,0.565781990521327,0.40772385509227616,1,NA,0.5546666666666668,0.5,0.6296296296296297,0.3666666793823242,0.5372503840245777,1,0.8333333333333334,0.5059523753771165,0.6636,0.154,0.125,0.39966666650000005,NA,0.3760869565217392,0.4898876404494383,0.39999999999999997,0.5370600414078676,0.5555555555555556,0.48260869565217396,NA,0.3794871794871794,0.4898989898989899,0.8643333333333334,0.4911392405063291,0.33658536585365856,0.2831460674157304,0.4508394790522517,0.5827457724276297,0.5875758859240434,1,NA,0.2481012658227848,0.5290322580645161,0.3333333333333333,NA,NA,0.5,0.25,0.6197918238044955,0.2222222222222222,0.2928592418454305,0.01,NA,0.355,0.8333333333333334,0.132,0.6666666666666666,0.5555555555555556,0.3333333333333333,0.8481481481481481,0.8139059304703478,0.6406570841889118,0.7431034482758622,0.9936507936507938,0.8002812939521802,0.6563106796116505,0.3333333333333333,0.6666666666666666,0.6666666666666666,0.5925925925925926,0.2612244897959184,0.5428243398392653,0.6304347826086958,0.6155555555555555,0.6394691286785921,0.5880714587143058,0.6719999999999999,0.5736263736263737,0.5323428911008766,0.508,1,0.4506666666666667,NA,NA,0.5572916666666666,0.4526468455402466,0.5999999840777858,0.08333333015441895,0.01,0.21929825230648642,0.2962962962962963,NA,0.5,1,0.631578947368421,1,1,0.5207978075517662,0.3130434782608696,0.4,0.6487046632124353,0.8,0.65,0.412267151294866,0.16666666666666666,0.5,0.3472222137451172,0.7777777777777778,0.3333333333333333,0.1111111068725586,0.8333333333333334,0.5904761904761905,0.6496598639455783,0.041666665077209473,0.8154798761609907,0.20000000000000004,0.49958403943922364,0.5111332337813174,0.5119347160829649,0.8,0.5168026315789473,NA,1,0.856728778467909,0.01,1,0.5,0.01,0.67,0.5116279069767442,0.3436619718309859,0.6,0.536,0.5411196659271826,NA,0.48148148148148145,NA,0.7749999999999999,0.75,NA,0.7692473118279569
LAO,Lao PDR,0,NA,0.29590297293299805,0.30296120817293454,0.686005166388087,0.7374376039933443,0.43400304414003044,0.6096442687747036,0.5443917851500789,0.49661654135338346,0.6,0.1634489277648385,NA,0.16666666666666666,0.01,0.08333333015441895,0.20199692780337944,0.01,0.5,0.01116071447578012,0.5726,0.154,0.01,0.7166666665,NA,NA,NA,0.16666666666666666,0.24658385093167703,0.2222222222222222,NA,NA,NA,0.3282828282828283,0.913,NA,NA,NA,0.40994821904911344,0.2606764115792491,0.3710574615276012,0.16666666666666666,NA,NA,0.48387096774193544,0.40740740740740744,NA,NA,0.1666666603088379,0.01,0.271654849901946,0.2222222222222222,0.3001763150161622,0.01,NA,NA,0.16666666666666666,0.01,0.5,0.2222222222222222,0.2222222137451172,0.3481481481481481,0.8016359918200409,0.9158110882956879,0.8103448275862069,1,0.9198312236286922,0.8640776699029126,0.01,0.48148148148148145,0.16666666666666666,0.01,NA,0.16960390355912744,NA,NA,0.1729082515868436,0.21493880995920667,0.6666666666666667,NA,0.17605110681919478,NA,0.5,NA,NA,NA,0.2916666666666667,0.7099927483683829,0.38478259848466695,0.01,0.25,0.41228071513928866,0.1111111111111111,NA,0.01,0.4,0.3684210526315789,0.16666666666666666,1,0.29859926918392204,NA,0.65,0.26963730569948186,0.01,0.01,0.7568075117370893,0.16666666666666666,0.16666666666666666,0.01,0.6296296296296297,0.01,0.3277777767181396,0.16666666666666666,NA,0.8027210884353743,0.5416666793823243,0.759545923632611,0.01,0.5372669850562317,0.3644931143188983,0.5143148588915335,0.01,0.2906578947368421,NA,0.01,0.2813664596273292,0.01,0.25,0.01,0.01,0.365,NA,NA,0.01,NA,0.3895863238940363,NA,0.03703703703703703,0.016549343266443157,0.25,0.8333333333333333,NA,0.5045161290322581
